latitude,longitude,month,Wind Chill Index
8.25,-4.75,10,114.60476
8.25,-4.5,10,115.958786
8.25,-4.25,10,116.83078
8.25,-4,10,119.08095
8.25,-3.75,10,119.3121
8.25,-3.5,10,121.762634
8.25,-3.25,10,124.55025
8.25,-3,10,121.14149
8.25,-2.75,10,115.296165
8.25,-2.5,10,113.847725
8.25,-2.25,10,114.54055
8.25,-2,10,112.33635
8.25,-1.75,10,108.97176
8.25,-1.5,10,107.150246
8.25,-1.25,10,111.04833
8.25,-1,10,117.66295
8.25,-0.75,10,123.2822
8.25,-0.5,10,125.857994
8.25,-0.25,10,124.4678
8.25,0,10,124.64118
8.25,0.25,10,123.39185
8.25,0.5,10,111.440544
8.25,0.75,10,98.65625
8.25,1,10,104.032745
8.25,1.25,10,118.042145
8.25,1.5,10,121.78957
8.25,1.75,10,121.88883
8.25,2,10,121.159546
8.25,2.25,10,124.19413
8.25,2.5,10,125.73447
8.25,2.75,10,124.21818
8.25,3,10,124.46574
8.25,-5,11,91.48827
8.25,-4.75,11,92.49872
8.25,-4.5,11,93.95785
8.25,-4.25,11,95.28793
8.25,-4,11,97.41199
8.25,-3.75,11,96.935326
8.25,-3.5,11,97.70597
8.25,-3.25,11,98.38745
8.25,-3,11,93.02123
8.25,-2.75,11,85.39402
8.25,-2.5,11,83.42636
8.25,-2.25,11,82.91992
8.25,-2,11,78.54755
8.25,-1.75,11,73.18883
8.25,-1.5,11,70.0863
8.25,-1.25,11,72.747574
8.25,-1,11,77.66976
8.25,-0.75,11,84.25221
8.25,-0.5,11,89.4181
8.25,-0.25,11,91.08502
8.25,0,11,94.54677
8.25,0.25,11,96.145325
8.25,0.5,11,83.81782
8.25,0.75,11,63.73651
8.25,1,11,63.65266
8.25,1.25,11,80.80973
8.25,1.5,11,87.91585
8.25,1.75,11,87.31227
8.25,2,11,86.40009
8.25,2.25,11,88.931786
8.25,2.5,11,90.557175
8.25,2.75,11,89.435356
8.25,3,11,89.31242
8.25,-5,12,59.058422
8.25,-4.75,12,60.93521
8.25,-4.5,12,56.954895
8.25,-4.25,12,53.165306
8.25,-4,12,58.050354
8.25,-3.75,12,61.11492
8.25,-3.5,12,62.230015
8.25,-3.25,12,61.406036
8.25,-3,12,54.09129
8.25,-2.75,12,43.496517
8.25,-2.5,12,42.618195
8.25,-2.25,12,42.96427
8.25,-2,12,47.50867
8.25,-1.75,12,49.50117
8.25,-1.5,12,48.385094
8.25,-1.25,12,49.634758
8.25,-1,12,51.649376
8.25,-0.75,12,54.77111
8.25,-0.5,12,55.678192
8.25,-0.25,12,55.261677
8.25,0,12,59.953823
8.25,0.25,12,62.31249
8.25,0.5,12,54.841705
8.25,0.75,12,39.392525
8.25,1,12,37.924313
8.25,1.25,12,54.440098
8.25,1.5,12,62.47859
8.25,1.75,12,61.941338
8.25,2,12,60.240208
8.25,2.25,12,60.739204
8.25,2.5,12,61.75964
8.25,2.75,12,62.152428
8.25,3,12,62.742073
8,-5,1,52.609158
8,-4.75,1,53.478954
8,-4.5,1,52.92459
8,-4.25,1,49.888374
8,-4,1,48.001728
8,-3.75,1,50.505035
8,-3.5,1,53.351307
8,-3.25,1,54.956394
8,-3,1,52.95583
8,-2.75,1,49.07999
8,-2.5,1,47.586166
8,-2.25,1,47.434723
8,-2,1,49.37211
8,-1.75,1,47.13466
8,-1.5,1,46.76966
8,-1.25,1,48.38387
8,-1,1,49.762726
8,-0.75,1,51.369167
8,-0.5,1,52.07011
8,-0.25,1,52.440544
8,0,1,64.45138
8,0.25,1,61.841934
8,0.5,1,50.432377
8,0.75,1,38.162746
8,1,1,40.27819
8,1.25,1,54.742462
8,1.5,1,62.652996
8,1.75,1,60.47614
8,2,1,59.369583
8,2.25,1,60.4762
8,2.5,1,61.508698
8,2.75,1,62.027294
8,3,1,63.19132
8,-5,2,48.114582
8,-4.75,2,49.067955
8,-4.5,2,50.511272
8,-4.25,2,50.19765
8,-4,2,50.066444
8,-3.75,2,48.768818
8,-3.5,2,48.786663
8,-3.25,2,49.134502
8,-3,2,47.30135
8,-2.75,2,42.964066
8,-2.5,2,39.183395
8,-2.25,2,38.971504
8,-2,2,38.35232
8,-1.75,2,33.27944
8,-1.5,2,29.458084
8,-1.25,2,31.397572
8,-1,2,34.069023
8,-0.75,2,38.573185
8,-0.5,2,42.925735
8,-0.25,2,53.128433
8,0,2,63.8724
8,0.25,2,61.340416
8,0.5,2,50.985207
8,0.75,2,37.805943
8,1,2,33.91217
8,1.25,2,48.88389
8,1.5,2,57.610126
8,1.75,2,56.361866
8,2,2,55.67735
8,2.25,2,58.181046
8,2.5,2,59.652
8,2.75,2,59.666622
8,3,2,60.506683
8,-5,3,67.48206
8,-4.75,3,66.955315
8,-4.5,3,69.09114
8,-4.25,3,69.09825
8,-4,3,68.85147
8,-3.75,3,68.51158
8,-3.5,3,70.332634
8,-3.25,3,73.12439
8,-3,3,74.072
8,-2.75,3,70.37949
8,-2.5,3,64.57922
8,-2.25,3,63.422096
8,-2,3,63.44788
8,-1.75,3,58.256283
8,-1.5,3,52.98406
8,-1.25,3,52.395
8,-1,3,53.05822
8,-0.75,3,55.106045
8,-0.5,3,57.016598
8,-0.25,3,66.17742
8,0,3,76.41771
8,0.25,3,76.07531
8,0.5,3,72.588554
8,0.75,3,61.016624
8,1,3,49.626514
8,1.25,3,61.534725
8,1.5,3,71.991776
8,1.75,3,69.92951
8,2,3,68.06643
8,2.25,3,71.19842
8,2.5,3,73.03935
8,2.75,3,73.7638
8,3,3,75.41431
8,-5,4,86.0711
8,-4.75,4,85.63045
8,-4.5,4,87.88527
8,-4.25,4,87.69953
8,-4,4,87.56602
8,-3.75,4,87.19053
8,-3.5,4,89.34365
8,-3.25,4,92.613335
8,-3,4,94.10597
8,-2.75,4,91.366905
8,-2.5,4,85.095215
8,-2.25,4,83.79352
8,-2,4,84.66953
8,-1.75,4,80.24484
8,-1.5,4,75.23006
8,-1.25,4,74.118416
8,-1,4,74.246315
8,-0.75,4,75.11818
8,-0.5,4,75.13654
8,-0.25,4,81.41547
8,0,4,89.35008
8,0.25,4,89.06821
8,0.5,4,88.77859
8,0.75,4,82.51553
8,1,4,71.38107
8,1.25,4,80.986465
8,1.5,4,91.253685
8,1.75,4,89.07108
8,2,4,86.762535
8,2.25,4,89.448
8,2.5,4,91.00441
8,2.75,4,92.00327
8,3,4,93.91952
8,-5,5,104.399025
8,-4.75,5,104.222015
8,-4.5,5,106.89753
8,-4.25,5,107.08123
8,-4,5,106.778404
8,-3.75,5,106.071754
8,-3.5,5,108.78154
8,-3.25,5,112.29356
8,-3,5,113.06669
8,-2.75,5,110.140236
8,-2.5,5,104.25746
8,-2.25,5,103.61047
8,-2,5,104.155624
8,-1.75,5,100.05594
8,-1.5,5,96.73992
8,-1.25,5,96.743675
8,-1,5,97.90004
8,-0.75,5,99.3584
8,-0.5,5,99.41194
8,-0.25,5,105.04818
8,0,5,112.052345
8,0.25,5,110.5153
8,0.5,5,106.83971
8,0.75,5,100.92614
8,1,5,93.41641
8,1.25,5,104.731445
8,1.5,5,113.79684
8,1.75,5,111.88297
8,2,5,110.13787
8,2.25,5,112.333405
8,2.5,5,113.36557
8,2.75,5,113.48931
8,3,5,114.651695
8,-5,6,134.39256
8,-4.75,6,134.8484
8,-4.5,6,137.82248
8,-4.25,6,138.37762
8,-4,6,138.16492
8,-3.75,6,137.16254
8,-3.5,6,141.02621
8,-3.25,6,145.08804
8,-3,6,145.42989
8,-2.75,6,142.10374
8,-2.5,6,136.57654
8,-2.25,6,136.01863
8,-2,6,135.66066
8,-1.75,6,131.33719
8,-1.5,6,127.76772
8,-1.25,6,128.04732
8,-1,6,130.27391
8,-0.75,6,133.17288
8,-0.5,6,134.07478
8,-0.25,6,140.22557
8,0,6,147.56561
8,0.25,6,143.62863
8,0.5,6,136.67319
8,0.75,6,130.28645
8,1,6,120.592384
8,1.25,6,130.73515
8,1.5,6,140.894
8,1.75,6,140.54002
8,2,6,138.99641
8,2.25,6,141.81331
8,2.5,6,142.65588
8,2.75,6,141.81015
8,3,6,142.08398
8,-5,7,157.86954
8,-4.75,7,157.97041
8,-4.5,7,161.8023
8,-4.25,7,163.32117
8,-4,7,163.64296
8,-3.75,7,162.11633
8,-3.5,7,166.6831
8,-3.25,7,171.70561
8,-3,7,172.15816
8,-2.75,7,168.45456
8,-2.5,7,161.90321
8,-2.25,7,160.36511
8,-2,7,159.68748
8,-1.75,7,154.52821
8,-1.5,7,149.3704
8,-1.25,7,148.85379
8,-1,7,151.72467
8,-0.75,7,156.70645
8,-0.5,7,158.09894
8,-0.25,7,164.86195
8,0,7,172.85985
8,0.25,7,167.21098
8,0.5,7,161.89728
8,0.75,7,158.65063
8,1,7,144.87288
8,1.25,7,149.89975
8,1.5,7,161.58817
8,1.75,7,163.05551
8,2,7,161.4808
8,2.25,7,165.06984
8,2.5,7,166.27751
8,2.75,7,165.19188
8,3,7,165.37434
8,-5,8,159.93552
8,-4.75,8,159.88057
8,-4.5,8,163.55785
8,-4.25,8,165.51312
8,-4,8,166.05232
8,-3.75,8,164.01273
8,-3.5,8,168.49661
8,-3.25,8,173.53581
8,-3,8,173.81197
8,-2.75,8,169.69777
8,-2.5,8,162.8493
8,-2.25,8,160.92294
8,-2,8,159.49805
8,-1.75,8,153.80835
8,-1.5,8,148.1311
8,-1.25,8,147.18497
8,-1,8,149.94418
8,-0.75,8,155.13387
8,-0.5,8,156.62674
8,-0.25,8,163.96373
8,0,8,172.70715
8,0.25,8,166.69214
8,0.5,8,160.7913
8,0.75,8,158.03178
8,1,8,145.771
8,1.25,8,152.99779
8,1.5,8,164.45348
8,1.75,8,165.8985
8,2,8,164.37305
8,2.25,8,168.41162
8,2.5,8,169.9039
8,2.75,8,168.45564
8,3,8,168.40927
8,-5,9,137.39107
8,-4.75,9,137.05673
8,-4.5,9,140.19878
8,-4.25,9,142.30804
8,-4,9,143.30931
8,-3.75,9,141.6627
8,-3.5,9,145.7962
8,-3.25,9,150.36995
8,-3,9,149.68587
8,-2.75,9,146.0038
8,-2.5,9,141.92682
8,-2.25,9,142.00542
8,-2,9,139.99045
8,-1.75,9,134.3474
8,-1.5,9,130.51173
8,-1.25,9,131.41544
8,-1,9,134.76314
8,-0.75,9,138.62816
8,-0.5,9,140.65053
8,-0.25,9,146.81514
8,0,9,153.03207
8,0.25,9,146.47739
8,0.5,9,134.65965
8,0.75,9,127.50073
8,1,9,123.48445
8,1.25,9,136.84903
8,1.5,9,145.71367
8,1.75,9,145.43333
8,2,9,144.46353
8,2.25,9,148.65747
8,2.5,9,149.81438
8,2.75,9,148.23358
8,3,9,148.89607
8,-5,10,117.97963
8,-4.75,10,118.64735
8,-4.5,10,121.87482
8,-4.25,10,124.11257
8,-4,10,125.52543
8,-3.75,10,124.745224
8,-3.5,10,128.61678
8,-3.25,10,132.39174
8,-3,10,130.36983
8,-2.75,10,125.495735
8,-2.5,10,123.06171
8,-2.25,10,124.4787
8,-2,10,120.85649
8,-1.75,10,113.79345
8,-1.5,10,110.07458
8,-1.25,10,112.18113
8,-1,10,115.658745
8,-0.75,10,118.50341
8,-0.5,10,121.20801
8,-0.25,10,127.67905
8,0,10,133.97937
8,0.25,10,128.40709
8,0.5,10,112.316895
8,0.75,10,101.86581
8,1,10,105.62069
8,1.25,10,124.574715
8,1.5,10,131.36987
8,1.75,10,128.0736
8,2,10,126.67277
8,2.25,10,130.32707
8,2.5,10,130.9062
8,2.75,10,128.51465
8,3,10,128.76274
8,-5,11,98.17835
8,-4.75,11,99.16392
8,-4.5,11,102.65924
8,-4.25,11,104.68565
8,-4,11,105.82067
8,-3.75,11,104.485535
8,-3.5,11,107.01956
8,-3.25,11,109.78368
8,-3,11,106.896164
8,-2.75,11,100.03428
8,-2.5,11,96.56776
8,-2.25,11,97.379524
8,-2,11,92.44891
8,-1.75,11,82.94657
8,-1.5,11,77.250694
8,-1.25,11,78.19402
8,-1,11,80.19359
8,-0.75,11,84.0055
8,-0.5,11,88.414635
8,-0.25,11,97.51632
8,0,11,107.24866
8,0.25,11,105.46397
8,0.5,11,90.215965
8,0.75,11,71.004745
8,1,11,68.51411
8,1.25,11,90.59014
8,1.5,11,100.382385
8,1.75,11,96.512856
8,2,11,94.70324
8,2.25,11,97.82847
8,2.5,11,98.77106
8,2.75,11,97.01933
8,3,11,97.21851
8,-5,12,65.7944
8,-4.75,12,66.54912
8,-4.5,12,67.146355
8,-4.25,12,66.82872
8,-4,12,68.93462
8,-3.75,12,68.24846
8,-3.5,12,69.251236
8,-3.25,12,69.51233
8,-3,12,63.653572
8,-2.75,12,55.52332
8,-2.5,12,52.940086
8,-2.25,12,54.81164
8,-2,12,55.948387
8,-1.75,12,48.416283
8,-1.5,12,44.417515
8,-1.25,12,46.876347
8,-1,12,49.82455
8,-0.75,12,53.556896
8,-0.5,12,57.301277
8,-0.25,12,67.075516
8,0,12,78.34829
8,0.25,12,76.00152
8,0.5,12,63.187534
8,0.75,12,45.896404
8,1,12,43.013916
8,1.25,12,62.565903
8,1.5,12,71.76622
8,1.75,12,68.97724
8,2,12,67.33012
8,2.25,12,69.056595
8,2.5,12,70.56821
8,2.75,12,70.485275
8,3,12,71.058136
7.75,-5,1,55.71158
7.75,-4.75,1,55.753468
7.75,-4.5,1,56.431667
7.75,-4.25,1,56.10699
7.75,-4,1,56.508194
7.75,-3.75,1,56.112366
7.75,-3.5,1,57.57517
7.75,-3.25,1,57.903984
7.75,-3,1,55.033733
7.75,-2.75,1,49.84484
7.75,-2.5,1,47.101753
7.75,-2.25,1,47.88201
7.75,-2,1,49.390015
7.75,-1.75,1,45.143917
7.75,-1.5,1,46.58837
7.75,-1.25,1,46.86599
7.75,-1,1,47.693573
7.75,-0.75,1,47.91388
7.75,-0.5,1,49.584385
7.75,-0.25,1,60.04132
7.75,0,1,77.491875
7.75,0.25,1,75.90895
7.75,0.5,1,60.102196
7.75,0.75,1,46.18797
7.75,1,1,45.361393
7.75,1.25,1,61.97718
7.75,1.5,1,70.88617
7.75,1.75,1,67.18441
7.75,2,1,67.16376
7.75,2.25,1,69.378204
7.75,2.5,1,71.57546
7.75,2.75,1,72.24739
7.75,3,1,71.97897
7.75,-5,2,56.84529
7.75,-4.75,2,57.318092
7.75,-4.5,2,59.130318
7.75,-4.25,2,60.445724
7.75,-4,2,60.21642
7.75,-3.75,2,58.53728
7.75,-3.5,2,58.425385
7.75,-3.25,2,57.6304
7.75,-3,2,56.245758
7.75,-2.75,2,52.930275
7.75,-2.5,2,49.32731
7.75,-2.25,2,49.95377
7.75,-2,2,48.575947
7.75,-1.75,2,42.322495
7.75,-1.5,2,38.136223
7.75,-1.25,2,38.735085
7.75,-1,2,40.59197
7.75,-0.75,2,43.00003
7.75,-0.5,2,44.370354
7.75,-0.25,2,58.535385
7.75,0,2,76.88354
7.75,0.25,2,75.58494
7.75,0.5,2,62.41314
7.75,0.75,2,48.4243
7.75,1,2,43.325848
7.75,1.25,2,59.53303
7.75,1.5,2,69.046844
7.75,1.75,2,65.30467
7.75,2,2,64.84054
7.75,2.25,2,67.49297
7.75,2.5,2,69.911255
7.75,2.75,2,70.641014
7.75,3,2,70.53615
7.75,-5,3,76.4705
7.75,-4.75,3,74.53452
7.75,-4.5,3,76.051506
7.75,-4.25,3,78.75595
7.75,-4,3,79.05742
7.75,-3.75,3,77.26387
7.75,-3.5,3,78.04845
7.75,-3.25,3,79.18589
7.75,-3,3,80.74789
7.75,-2.75,3,79.818474
7.75,-2.5,3,75.507095
7.75,-2.25,3,76.137115
7.75,-2,3,76.48366
7.75,-1.75,3,69.228935
7.75,-1.5,3,62.39849
7.75,-1.25,3,61.421135
7.75,-1,3,61.430515
7.75,-0.75,3,61.231438
7.75,-0.5,3,58.639843
7.75,-0.25,3,69.86817
7.75,0,3,87.57686
7.75,0.25,3,87.79644
7.75,0.5,3,81.38293
7.75,0.75,3,71.108574
7.75,1,3,58.6989
7.75,1.25,3,71.52134
7.75,1.5,3,82.23739
7.75,1.75,3,77.32452
7.75,2,3,75.86237
7.75,2.25,3,78.95206
7.75,2.5,3,81.593605
7.75,2.75,3,82.936485
7.75,3,3,83.43855
7.75,-5,4,93.244675
7.75,-4.75,4,91.328606
7.75,-4.5,4,92.70636
7.75,-4.25,4,95.91752
7.75,-4,4,96.70293
7.75,-3.75,4,94.56148
7.75,-3.5,4,95.284004
7.75,-3.25,4,96.512474
7.75,-3,4,98.28899
7.75,-2.75,4,98.34182
7.75,-2.5,4,93.77384
7.75,-2.25,4,94.43112
7.75,-2,4,95.28533
7.75,-1.75,4,88.38646
7.75,-1.5,4,82.053085
7.75,-1.25,4,80.78877
7.75,-1,4,80.381004
7.75,-0.75,4,79.95839
7.75,-0.5,4,76.03394
7.75,-0.25,4,83.84822
7.75,0,4,98.71797
7.75,0.25,4,98.65589
7.75,0.5,4,94.57437
7.75,0.75,4,89.6233
7.75,1,4,78.235405
7.75,1.25,4,88.70017
7.75,1.5,4,98.949615
7.75,1.75,4,93.64972
7.75,2,4,91.90025
7.75,2.25,4,94.7867
7.75,2.5,4,97.132355
7.75,2.75,4,98.75935
7.75,3,4,99.45851
7.75,-5,5,111.30925
7.75,-4.75,5,109.265366
7.75,-4.5,5,111.02427
7.75,-4.25,5,115.115486
7.75,-4,5,115.75955
7.75,-3.75,5,113.65339
7.75,-3.5,5,114.78801
7.75,-3.25,5,115.980194
7.75,-3,5,117.152435
7.75,-2.75,5,116.58877
7.75,-2.5,5,112.368805
7.75,-2.25,5,113.35197
7.75,-2,5,113.18719
7.75,-1.75,5,106.663246
7.75,-1.5,5,101.774994
7.75,-1.25,5,100.941505
7.75,-1,5,101.29056
7.75,-0.75,5,101.71419
7.75,-0.5,5,98.602295
7.75,-0.25,5,107.41982
7.75,0,5,121.88042
7.75,0.25,5,120.153656
7.75,0.5,5,111.67963
7.75,0.75,5,106.395515
7.75,1,5,98.57447
7.75,1.25,5,111.176735
7.75,1.5,5,120.69894
7.75,1.75,5,115.34156
7.75,2,5,113.90528
7.75,2.25,5,116.24935
7.75,2.5,5,117.69039
7.75,2.75,5,118.55813
7.75,3,5,118.8649
7.75,-5,6,141.89252
7.75,-4.75,6,139.92021
7.75,-4.5,6,142.06996
7.75,-4.25,6,147.45311
7.75,-4,6,148.08362
7.75,-3.75,6,145.8201
7.75,-3.5,6,147.62215
7.75,-3.25,6,148.9224
7.75,-3,6,150.25987
7.75,-2.75,6,149.6602
7.75,-2.5,6,146.04779
7.75,-2.25,6,146.5095
7.75,-2,6,144.86575
7.75,-1.75,6,138.77745
7.75,-1.5,6,133.23174
7.75,-1.25,6,131.62898
7.75,-1,6,132.3006
7.75,-0.75,6,132.64616
7.75,-0.5,6,130.97815
7.75,-0.25,6,142.6841
7.75,0,6,156.58452
7.75,0.25,6,152.08298
7.75,0.5,6,140.9721
7.75,0.75,6,134.78738
7.75,1,6,124.85691
7.75,1.25,6,137.28645
7.75,1.5,6,148.68721
7.75,1.75,6,144.96037
7.75,2,6,143.01082
7.75,2.25,6,145.38803
7.75,2.5,6,145.95958
7.75,2.75,6,146.71858
7.75,3,6,146.34273
7.75,-5,7,164.98357
7.75,-4.75,7,162.70909
7.75,-4.5,7,165.73956
7.75,-4.25,7,172.52248
7.75,-4,7,173.8845
7.75,-3.75,7,171.13242
7.75,-3.5,7,172.9062
7.75,-3.25,7,174.71423
7.75,-3,7,176.48267
7.75,-2.75,7,176.00423
7.75,-2.5,7,172.04791
7.75,-2.25,7,171.11795
7.75,-2,7,168.82315
7.75,-1.75,7,162.77797
7.75,-1.5,7,155.85648
7.75,-1.25,7,152.64832
7.75,-1,7,152.20671
7.75,-0.75,7,152.75618
7.75,-0.5,7,152.70488
7.75,-0.25,7,167.04266
7.75,0,7,180.81985
7.75,0.25,7,174.66034
7.75,0.5,7,165.86058
7.75,0.75,7,162.22641
7.75,1,7,147.99448
7.75,1.25,7,156.3184
7.75,1.5,7,169.98337
7.75,1.75,7,168.17702
7.75,2,7,165.93893
7.75,2.25,7,168.95416
7.75,2.5,7,169.27348
7.75,2.75,7,170.607
7.75,3,7,170.05736
7.75,-5,8,166.6354
7.75,-4.75,8,164.33383
7.75,-4.5,8,167.3956
7.75,-4.25,8,174.3339
7.75,-4,8,175.67896
7.75,-3.75,8,172.65758
7.75,-3.5,8,174.4291
7.75,-3.25,8,176.09804
7.75,-3,8,177.61899
7.75,-2.75,8,176.69063
7.75,-2.5,8,172.50053
7.75,-2.25,8,170.93666
7.75,-2,8,167.83694
7.75,-1.75,8,161.7492
7.75,-1.5,8,154.45287
7.75,-1.25,8,150.58055
7.75,-1,8,149.68295
7.75,-0.75,8,150.18385
7.75,-0.5,8,150.45874
7.75,-0.25,8,165.66031
7.75,0,8,180.59764
7.75,0.25,8,174.5264
7.75,0.5,8,165.18774
7.75,0.75,8,161.6194
7.75,1,8,148.94148
7.75,1.25,8,159.50383
7.75,1.5,8,172.86478
7.75,1.75,8,170.99857
7.75,2,8,169.14609
7.75,2.25,8,172.59514
7.75,2.5,8,172.96817
7.75,2.75,8,174.03522
7.75,3,8,173.3325
7.75,-5,9,144.30496
7.75,-4.75,9,142.32138
7.75,-4.5,9,145.0788
7.75,-4.25,9,151.23207
7.75,-4,9,152.76721
7.75,-3.75,9,150.63481
7.75,-3.5,9,152.70345
7.75,-3.25,9,154.3023
7.75,-3,9,154.93587
7.75,-2.75,9,153.95589
7.75,-2.5,9,151.76576
7.75,-2.25,9,151.54736
7.75,-2,9,147.14488
7.75,-1.75,9,141.05234
7.75,-1.5,9,135.93257
7.75,-1.25,9,133.85838
7.75,-1,9,134.3458
7.75,-0.75,9,134.72856
7.75,-0.5,9,135.26282
7.75,-0.25,9,148.23193
7.75,0,9,160.65636
7.75,0.25,9,154.49654
7.75,0.5,9,139.49121
7.75,0.75,9,131.75156
7.75,1,9,126.89075
7.75,1.25,9,142.48618
7.75,1.5,9,153.1176
7.75,1.75,9,149.63167
7.75,2,9,148.84106
7.75,2.25,9,152.514
7.75,2.5,9,153.1534
7.75,2.75,9,153.87726
7.75,3,9,154.01744
7.75,-5,10,125.190865
7.75,-4.75,10,124.21518
7.75,-4.5,10,127.53182
7.75,-4.25,10,133.30235
7.75,-4,10,135.11446
7.75,-3.75,10,133.56331
7.75,-3.5,10,135.13007
7.75,-3.25,10,136.20184
7.75,-3,10,135.90176
7.75,-2.75,10,134.12054
7.75,-2.5,10,133.47278
7.75,-2.25,10,134.96115
7.75,-2,10,129.51505
7.75,-1.75,10,121.32307
7.75,-1.5,10,116.32441
7.75,-1.25,10,115.70418
7.75,-1,10,117.03587
7.75,-0.75,10,117.39148
7.75,-0.5,10,117.10126
7.75,-0.25,10,129.41092
7.75,0,10,142.81781
7.75,0.25,10,137.86856
7.75,0.5,10,117.83511
7.75,0.75,10,107.556404
7.75,1,10,109.08418
7.75,1.25,10,129.3177
7.75,1.5,10,137.65454
7.75,1.75,10,131.49738
7.75,2,10,130.81879
7.75,2.25,10,134.36418
7.75,2.5,10,135.11159
7.75,2.75,10,134.19035
7.75,3,10,133.8131
7.75,-5,11,107.0944
7.75,-4.75,11,106.639015
7.75,-4.5,11,110.27509
7.75,-4.25,11,115.0316
7.75,-4,11,116.03399
7.75,-3.75,11,113.720535
7.75,-3.5,11,114.90974
7.75,-3.25,11,115.859375
7.75,-3,11,115.35317
7.75,-2.75,11,112.06167
7.75,-2.5,11,110.38858
7.75,-2.25,11,112.249306
7.75,-2,11,106.08411
7.75,-1.75,11,94.907555
7.75,-1.5,11,87.806625
7.75,-1.25,11,86.1396
7.75,-1,11,86.1597
7.75,-0.75,11,87.07063
7.75,-0.5,11,87.56004
7.75,-0.25,11,102.347565
7.75,0,11,119.69371
7.75,0.25,11,118.057945
7.75,0.5,11,98.696144
7.75,0.75,11,79.812386
7.75,1,11,76.00538
7.75,1.25,11,99.031
7.75,1.5,11,109.650856
7.75,1.75,11,102.892494
7.75,2,11,101.81803
7.75,2.25,11,105.1055
7.75,2.5,11,106.26132
7.75,2.75,11,105.249054
7.75,3,11,104.80471
7.75,-5,12,75.30197
7.75,-4.75,12,76.073586
7.75,-4.5,12,78.695595
7.75,-4.25,12,80.66706
7.75,-4,12,81.53287
7.75,-3.75,12,79.64548
7.75,-3.5,12,80.049835
7.75,-3.25,12,79.60519
7.75,-3,12,76.28295
7.75,-2.75,12,70.72422
7.75,-2.5,12,67.90986
7.75,-2.25,12,70.2011
7.75,-2,12,65.94547
7.75,-1.75,12,54.27864
7.75,-1.5,12,49.406883
7.75,-1.25,12,47.387905
7.75,-1,12,52.794254
7.75,-0.75,12,56.896145
7.75,-0.5,12,59.227123
7.75,-0.25,12,74.63335
7.75,0,12,92.45772
7.75,0.25,12,90.797325
7.75,0.5,12,73.83548
7.75,0.75,12,55.36124
7.75,1,12,51.10665
7.75,1.25,12,71.02963
7.75,1.5,12,81.08897
7.75,1.75,12,76.90099
7.75,2,12,76.35319
7.75,2.25,12,78.710556
7.75,2.5,12,80.81011
7.75,2.75,12,81.037766
7.75,3,12,80.86807
7.5,-5,1,63.186394
7.5,-4.75,1,63.406487
7.5,-4.5,1,64.51238
7.5,-4.25,1,67.5804
7.5,-4,1,67.675674
7.5,-3.75,1,65.95236
7.5,-3.5,1,66.47168
7.5,-3.25,1,64.50828
7.5,-3,1,61.742344
7.5,-2.75,1,55.920387
7.5,-2.5,1,50.617367
7.5,-2.25,1,53.903934
7.5,-2,1,51.621624
7.5,-1.75,1,47.295208
7.5,-1.5,1,47.593998
7.5,-1.25,1,42.560665
7.5,-1,1,41.284435
7.5,-0.75,1,49.146492
7.5,-0.5,1,50.35203
7.5,-0.25,1,59.881737
7.5,0,1,77.36709
7.5,0.25,1,81.17798
7.5,0.5,1,66.95027
7.5,0.75,1,53.152306
7.5,1,1,52.927593
7.5,1.25,1,71.04378
7.5,1.5,1,80.94198
7.5,1.75,1,78.73677
7.5,2,1,78.743935
7.5,2.25,1,80.12698
7.5,2.5,1,83.89791
7.5,2.75,1,83.895355
7.5,3,1,81.99226
7.5,-5,2,66.83921
7.5,-4.75,2,66.36906
7.5,-4.5,2,67.518875
7.5,-4.25,2,71.177795
7.5,-4,2,71.24858
7.5,-3.75,2,68.90922
7.5,-3.5,2,68.50898
7.5,-3.25,2,66.44236
7.5,-3,2,65.28969
7.5,-2.75,2,62.76631
7.5,-2.5,2,59.50547
7.5,-2.25,2,60.522945
7.5,-2,2,59.984287
7.5,-1.75,2,55.364338
7.5,-1.5,2,50.02741
7.5,-1.25,2,47.954895
7.5,-1,2,48.249325
7.5,-0.75,2,50.05281
7.5,-0.5,2,48.672184
7.5,-0.25,2,57.358154
7.5,0,2,77.55302
7.5,0.25,2,81.77152
7.5,0.5,2,70.773346
7.5,0.75,2,58.76787
7.5,1,2,55.72893
7.5,1.25,2,71.19917
7.5,1.5,2,79.90077
7.5,1.75,2,76.96066
7.5,2,2,76.5225
7.5,2.25,2,77.526344
7.5,2.5,2,81.670654
7.5,2.75,2,82.80287
7.5,3,2,81.66204
7.5,-5,3,85.10123
7.5,-4.75,3,82.321205
7.5,-4.5,3,82.67479
7.5,-4.25,3,88.254326
7.5,-4,3,89.63328
7.5,-3.75,3,86.81656
7.5,-3.5,3,86.70853
7.5,-3.25,3,86.30166
7.5,-3,3,87.730385
7.5,-2.75,3,87.87746
7.5,-2.5,3,85.13368
7.5,-2.25,3,86.48999
7.5,-2,3,87.28867
7.5,-1.75,3,81.39112
7.5,-1.5,3,73.4689
7.5,-1.25,3,69.71327
7.5,-1,3,68.99488
7.5,-0.75,3,70.07263
7.5,-0.5,3,64.79454
7.5,-0.25,3,68.28826
7.5,0,3,87.31448
7.5,0.25,3,92.59531
7.5,0.5,3,87.42707
7.5,0.75,3,79.323296
7.5,1,3,70.98993
