latitude,longitude,month,HEAT INDEX
7.25,1.25,3,89.52377
7.25,1.5,3,89.5885
7.25,1.75,3,89.32085
7.25,2,3,89.26537
7.25,2.25,3,89.592476
7.25,2.5,3,89.72223
7.25,2.75,3,89.21005
7.25,3,3,88.541115
7.25,-5,4,89.099174
7.25,-4.75,4,89.08016
7.25,-4.5,4,88.70744
7.25,-4.25,4,88.52385
7.25,-4,4,88.63397
7.25,-3.75,4,88.51536
7.25,-3.5,4,88.45895
7.25,-3.25,4,88.71726
7.25,-3,4,88.61299
7.25,-2.75,4,88.8719
7.25,-2.5,4,89.04327
7.25,-2.25,4,88.86939
7.25,-2,4,89.18133
7.25,-1.75,4,89.402275
7.25,-1.5,4,90.14036
7.25,-1.25,4,90.69773
7.25,-1,4,90.218
7.25,-0.75,4,90.50984
7.25,-0.5,4,90.87156
7.25,-0.25,4,91.12382
7.25,0,4,91.10795
7.25,0.25,4,89.9993
7.25,0.5,4,89.96112
7.25,0.75,4,90.48045
7.25,1,4,89.70298
7.25,1.25,4,88.9521
7.25,1.5,4,88.95137
7.25,1.75,4,88.72485
7.25,2,4,88.640465
7.25,2.25,4,88.96042
7.25,2.5,4,88.91258
7.25,2.75,4,88.355675
7.25,3,4,87.772
7.25,-5,5,86.14812
7.25,-4.75,5,86.12319
7.25,-4.5,5,85.81754
7.25,-4.25,5,85.559654
7.25,-4,5,85.599655
7.25,-3.75,5,85.58332
7.25,-3.5,5,85.55337
7.25,-3.25,5,85.80857
7.25,-3,5,85.84866
7.25,-2.75,5,86.01382
7.25,-2.5,5,86.256386
7.25,-2.25,5,86.07632
7.25,-2,5,86.250565
7.25,-1.75,5,86.57879
7.25,-1.5,5,87.18139
7.25,-1.25,5,87.716545
7.25,-1,5,87.467834
7.25,-0.75,5,87.60328
7.25,-0.5,5,87.77869
7.25,-0.25,5,88.11863
7.25,0,5,87.93076
7.25,0.25,5,86.757195
7.25,0.5,5,86.54607
7.25,0.75,5,86.82393
7.25,1,5,86.41244
7.25,1.25,5,85.689926
7.25,1.5,5,85.53628
7.25,1.75,5,85.42226
7.25,2,5,85.3986
7.25,2.25,5,85.77913
7.25,2.5,5,85.44774
7.25,2.75,5,84.992615
7.25,3,5,84.754745
7.25,-5,6,81.06216
7.25,-4.75,6,81.04047
7.25,-4.5,6,80.937614
7.25,-4.25,6,80.59547
7.25,-4,6,80.526794
7.25,-3.75,6,80.632164
7.25,-3.5,6,80.628975
7.25,-3.25,6,80.78434
7.25,-3,6,80.928276
7.25,-2.75,6,80.85758
7.25,-2.5,6,81.20581
7.25,-2.25,6,81.100975
7.25,-2,6,81.064186
7.25,-1.75,6,81.583305
7.25,-1.5,6,82.00788
7.25,-1.25,6,82.58309
7.25,-1,6,82.67119
7.25,-0.75,6,82.5434
7.25,-0.5,6,82.40708
7.25,-0.25,6,82.71722
7.25,0,6,82.596535
7.25,0.25,6,81.492424
7.25,0.5,6,80.7348
7.25,0.75,6,80.63902
7.25,1,6,80.91767
7.25,1.25,6,80.31766
7.25,1.5,6,79.89066
7.25,1.75,6,79.94527
7.25,2,6,80.0752
7.25,2.25,6,80.642746
7.25,2.5,6,80.251755
7.25,2.75,6,79.87164
7.25,3,6,79.8618
7.25,-5,7,78.295715
7.25,-4.75,7,78.20314
7.25,-4.5,7,78.17886
7.25,-4.25,7,77.7734
7.25,-4,7,77.62563
7.25,-3.75,7,77.82463
7.25,-3.5,7,77.84919
7.25,-3.25,7,77.88997
7.25,-3,7,78.0357
7.25,-2.75,7,77.90746
7.25,-2.5,7,78.32033
7.25,-2.25,7,78.28243
7.25,-2,7,78.11278
7.25,-1.75,7,78.71473
7.25,-1.5,7,79.11344
7.25,-1.25,7,79.72568
7.25,-1,7,79.970215
7.25,-0.75,7,79.70842
7.25,-0.5,7,79.49474
7.25,-0.25,7,79.585976
7.25,0,7,79.33136
7.25,0.25,7,78.3282
7.25,0.5,7,77.065254
7.25,0.75,7,76.542534
7.25,1,7,77.36261
7.25,1.25,7,77.01336
7.25,1.5,7,76.43059
7.25,1.75,7,76.551605
7.25,2,7,76.70389
7.25,2.25,7,77.30384
7.25,2.5,7,77.04688
7.25,2.75,7,76.73431
7.25,3,7,76.85653
7.25,-5,8,78.017365
7.25,-4.75,8,77.9235
7.25,-4.5,8,77.88594
7.25,-4.25,8,77.59783
7.25,-4,8,77.529495
7.25,-3.75,8,77.709236
7.25,-3.5,8,77.76238
7.25,-3.25,8,77.815834
7.25,-3,8,77.953476
7.25,-2.75,8,77.885445
7.25,-2.5,8,78.28824
7.25,-2.25,8,78.292114
7.25,-2,8,78.198715
7.25,-1.75,8,78.78627
7.25,-1.5,8,79.27651
7.25,-1.25,8,79.92172
7.25,-1,8,80.10272
7.25,-0.75,8,79.8322
7.25,-0.5,8,79.64084
7.25,-0.25,8,79.56017
7.25,0,8,79.03497
7.25,0.25,8,78.04173
7.25,0.5,8,76.888565
7.25,0.75,8,76.31339
7.25,1,8,76.98022
7.25,1.25,8,76.56697
7.25,1.5,8,75.965
7.25,1.75,8,76.05563
7.25,2,8,76.15109
7.25,2.25,8,76.72901
7.25,2.5,8,76.53465
7.25,2.75,8,76.28332
7.25,3,8,76.44951
7.25,-5,9,79.60437
7.25,-4.75,9,79.616264
7.25,-4.5,9,79.451065
7.25,-4.25,9,79.14406
7.25,-4,9,79.07741
7.25,-3.75,9,79.11552
7.25,-3.5,9,79.07254
7.25,-3.25,9,79.12707
7.25,-3,9,79.223045
7.25,-2.75,9,79.1608
7.25,-2.5,9,79.48145
7.25,-2.25,9,79.435684
7.25,-2,9,79.49468
7.25,-1.75,9,80.01981
7.25,-1.5,9,80.44839
7.25,-1.25,9,81.05008
7.25,-1,9,80.98176
7.25,-0.75,9,80.71062
7.25,-0.5,9,80.62424
7.25,-0.25,9,80.6852
7.25,0,9,80.38333
7.25,0.25,9,79.480934
7.25,0.5,9,78.758316
7.25,0.75,9,78.58318
7.25,1,9,78.77292
7.25,1.25,9,78.04816
7.25,1.5,9,77.53605
7.25,1.75,9,77.73031
7.25,2,9,77.833824
7.25,2.25,9,78.336426
7.25,2.5,9,78.03602
7.25,2.75,9,77.66288
7.25,3,9,77.699425
7.25,-5,10,82.002045
7.25,-4.75,10,82.024124
7.25,-4.5,10,81.641
7.25,-4.25,10,81.19714
7.25,-4,10,81.084526
7.25,-3.75,10,81.10897
7.25,-3.5,10,81.13485
7.25,-3.25,10,81.285034
7.25,-3,10,81.38811
7.25,-2.75,10,81.43793
7.25,-2.5,10,81.68121
7.25,-2.25,10,81.592865
7.25,-2,10,81.791405
7.25,-1.75,10,82.309875
7.25,-1.5,10,82.93428
7.25,-1.25,10,83.61319
7.25,-1,10,83.512474
7.25,-0.75,10,83.59121
7.25,-0.5,10,83.72832
7.25,-0.25,10,83.79747
7.25,0,10,83.33141
7.25,0.25,10,82.34376
7.25,0.5,10,82.392235
7.25,0.75,10,82.646
7.25,1,10,82.13006
7.25,1.25,10,81.17544
7.25,1.5,10,80.66293
7.25,1.75,10,80.74534
7.25,2,10,80.687004
7.25,2.25,10,80.90783
7.25,2.5,10,80.57704
7.25,2.75,10,80.29187
7.25,3,10,80.32717
7.25,-5,11,84.38137
7.25,-4.75,11,84.412926
7.25,-4.5,11,84.042465
7.25,-4.25,11,83.79357
7.25,-4,11,83.84313
7.25,-3.75,11,83.83345
7.25,-3.5,11,83.846146
7.25,-3.25,11,84.064476
7.25,-3,11,84.09608
7.25,-2.75,11,84.305016
7.25,-2.5,11,84.455635
7.25,-2.25,11,84.344666
7.25,-2,11,84.66147
7.25,-1.75,11,85.109
7.25,-1.5,11,85.962776
7.25,-1.25,11,86.60078
7.25,-1,11,86.510895
7.25,-0.75,11,86.95548
7.25,-0.5,11,87.17645
7.25,-0.25,11,87.29719
7.25,0,11,86.8828
7.25,0.25,11,85.65073
7.25,0.5,11,86.04002
7.25,0.75,11,87.01284
7.25,1,11,86.108665
7.25,1.25,11,85.17476
7.25,1.5,11,84.91364
7.25,1.75,11,84.75839
7.25,2,11,84.686966
7.25,2.25,11,84.83357
7.25,2.5,11,84.57793
7.25,2.75,11,84.283264
7.25,3,11,84.197815
7.25,-5,12,85.60913
7.25,-4.75,12,85.55354
7.25,-4.5,12,85.24306
7.25,-4.25,12,85.35518
7.25,-4,12,85.52833
7.25,-3.75,12,85.36398
7.25,-3.5,12,85.37886
7.25,-3.25,12,85.51279
7.25,-3,12,85.3669
7.25,-2.75,12,85.67969
7.25,-2.5,12,85.632324
7.25,-2.25,12,85.67575
7.25,-2,12,86.17244
7.25,-1.75,12,86.13837
7.25,-1.5,12,86.82465
7.25,-1.25,12,87.15363
7.25,-1,12,86.757324
7.25,-0.75,12,87.14638
7.25,-0.5,12,87.49776
7.25,-0.25,12,87.82026
7.25,0,12,87.9021
7.25,0.25,12,87.12215
7.25,0.5,12,87.38965
7.25,0.75,12,88.026596
7.25,1,12,86.77368
7.25,1.25,12,86.186035
7.25,1.5,12,86.32852
7.25,1.75,12,85.91328
7.25,2,12,85.863525
7.25,2.25,12,85.96326
7.25,2.5,12,85.87778
7.25,2.75,12,85.59507
7.25,3,12,85.30815
7,-5,1,85.87967
7,-4.75,1,85.59736
7,-4.5,1,85.523125
7,-4.25,1,85.90373
7,-4,1,85.85031
7,-3.75,1,85.65226
7,-3.5,1,85.5974
7,-3.25,1,85.49066
7,-3,1,85.30334
7,-2.75,1,85.421646
7,-2.5,1,85.34573
7,-2.25,1,85.4635
7,-2,1,85.765976
7,-1.75,1,85.61653
7,-1.5,1,86.0746
7,-1.25,1,86.257385
7,-1,1,86.048904
7,-0.75,1,86.742874
7,-0.5,1,87.280426
7,-0.25,1,87.416504
7,0,1,87.41954
7,0.25,1,86.847305
7,0.5,1,86.800575
7,0.75,1,86.66731
7,1,1,85.80267
7,1.25,1,85.492805
7,1.5,1,85.34242
7,1.75,1,84.96874
7,2,1,84.93266
7,2.25,1,85.0454
7,2.5,1,85.179344
7,2.75,1,84.759766
7,3,1,84.37909
7,-5,2,88.315216
7,-4.75,2,88.03677
7,-4.5,2,87.84544
7,-4.25,2,88.11124
7,-4,2,88.05751
7,-3.75,2,87.84473
7,-3.5,2,87.82945
7,-3.25,2,87.89433
7,-3,2,87.80945
7,-2.75,2,88.00039
7,-2.5,2,88.037
7,-2.25,2,88.09532
7,-2,2,88.40367
7,-1.75,2,88.28311
7,-1.5,2,88.75075
7,-1.25,2,88.95354
7,-1,2,88.70009
7,-0.75,2,89.30394
7,-0.5,2,89.49617
7,-0.25,2,89.82079
7,0,2,89.99579
7,0.25,2,88.94912
7,0.5,2,88.80982
7,0.75,2,88.83354
7,1,2,88.030594
7,1.25,2,87.781746
7,1.5,2,87.76075
7,1.75,2,87.61628
7,2,2,87.618515
7,2.25,2,87.88786
7,2.5,2,88.21977
7,2.75,2,87.64908
7,3,2,87.04238
7,-5,3,89.022644
7,-4.75,3,88.79059
7,-4.5,3,88.49294
7,-4.25,3,88.568016
7,-4,3,88.55043
7,-3.75,3,88.363464
7,-3.5,3,88.33514
7,-3.25,3,88.44538
7,-3,3,88.43892
7,-2.75,3,88.65402
7,-2.5,3,88.75623
7,-2.25,3,88.7817
7,-2,3,89.071304
7,-1.75,3,89.039894
7,-1.5,3,89.47037
7,-1.25,3,89.84924
7,-1,3,89.607475
7,-0.75,3,90.20791
7,-0.5,3,90.57959
7,-0.25,3,91.024055
7,0,3,91.18604
7,0.25,3,89.87974
7,0.5,3,89.73878
7,0.75,3,89.8736
7,1,3,89.11706
7,1.25,3,88.973694
7,1.5,3,88.895
7,1.75,3,88.75064
7,2,3,88.73113
7,2.25,3,89.06139
7,2.5,3,89.45232
7,2.75,3,88.775795
7,3,3,88.003975
7,-5,4,88.5285
7,-4.75,4,88.27932
7,-4.5,4,87.96473
7,-4.25,4,87.932335
7,-4,4,87.86521
7,-3.75,4,87.69831
7,-3.5,4,87.64164
7,-3.25,4,87.781815
7,-3,4,87.82182
7,-2.75,4,87.99606
7,-2.5,4,88.13856
7,-2.25,4,88.17701
7,-2,4,88.434875
7,-1.75,4,88.46812
7,-1.5,4,88.911865
7,-1.25,4,89.43945
7,-1,4,89.31912
7,-0.75,4,89.89721
7,-0.5,4,90.39717
7,-0.25,4,90.92971
7,0,4,90.93747
7,0.25,4,89.55272
7,0.5,4,89.34021
7,0.75,4,89.35836
7,1,4,88.5962
7,1.25,4,88.44678
7,1.5,4,88.365234
7,1.75,4,88.16561
7,2,4,88.08282
7,2.25,4,88.40816
7,2.5,4,88.63541
7,2.75,4,87.898926
7,3,4,87.178894
7,-5,5,85.4475
7,-4.75,5,85.27501
7,-4.5,5,84.98324
7,-4.25,5,84.813354
7,-4,5,84.74189
7,-3.75,5,84.68663
7,-3.5,5,84.663864
7,-3.25,5,84.867
7,-3,5,85.04921
7,-2.75,5,85.17046
7,-2.5,5,85.35817
7,-2.25,5,85.309494
7,-2,5,85.451454
7,-1.75,5,85.5486
7,-1.5,5,85.82662
7,-1.25,5,86.42062
7,-1,5,86.50475
7,-0.75,5,86.927666
7,-0.5,5,87.2847
7,-0.25,5,87.939766
7,0,5,87.86612
7,0.25,5,86.25379
7,0.5,5,85.87171
7,0.75,5,85.84241
7,1,5,85.272255
7,1.25,5,85.15228
7,1.5,5,85.01691
7,1.75,5,84.71956
7,2,5,84.65769
7,2.25,5,85.08748
7,2.5,5,85.00088
7,2.75,5,84.33338
7,3,5,83.879875
7,-5,6,80.294075
7,-4.75,6,80.29039
7,-4.5,6,80.17124
7,-4.25,6,79.73693
7,-4,6,79.61819
7,-3.75,6,79.698975
7,-3.5,6,79.64413
7,-3.25,6,79.82077
7,-3,6,80.14136
7,-2.75,6,80.17407
7,-2.5,6,80.44139
7,-2.25,6,80.35447
7,-2,6,80.341225
7,-1.75,6,80.53974
7,-1.5,6,80.61863
7,-1.25,6,81.35531
7,-1,6,81.80397
7,-0.75,6,81.95736
7,-0.5,6,81.999855
7,-0.25,6,82.66826
7,0,6,82.55347
7,0.25,6,80.82673
7,0.5,6,80.04477
7,0.75,6,79.89611
7,1,6,79.78009
7,1.25,6,79.63961
7,1.5,6,79.33378
7,1.75,6,79.053154
7,2,6,79.139854
7,2.25,6,79.832756
7,2.5,6,79.67024
7,2.75,6,79.17766
7,3,6,78.93732
7,-5,7,77.75633
7,-4.75,7,77.742004
7,-4.5,7,77.693245
7,-4.25,7,77.08753
7,-4,7,76.9234
7,-3.75,7,77.087036
7,-3.5,7,76.94866
7,-3.25,7,77.03804
7,-3,7,77.41283
7,-2.75,7,77.46456
7,-2.5,7,77.774254
7,-2.25,7,77.70292
7,-2,7,77.57047
7,-1.75,7,77.80746
7,-1.5,7,77.83977
7,-1.25,7,78.61956
7,-1,7,79.30233
7,-0.75,7,79.30457
7,-0.5,7,79.18643
7,-0.25,7,79.67584
7,0,7,79.439835
7,0.25,7,77.76577
7,0.5,7,76.51833
7,0.75,7,76.2509
7,1,7,76.59906
7,1.25,7,76.49941
7,1.5,7,76.149055
7,1.75,7,75.92503
7,2,7,76.00934
7,2.25,7,76.778564
7,2.5,7,76.728615
7,2.75,7,76.33465
7,3,7,76.19806
7,-5,8,77.53811
7,-4.75,8,77.49673
7,-4.5,8,77.441246
7,-4.25,8,76.98166
7,-4,8,76.89724
7,-3.75,8,77.06306
7,-3.5,8,76.974686
7,-3.25,8,77.065346
7,-3,8,77.40874
7,-2.75,8,77.474464
7,-2.5,8,77.7833
7,-2.25,8,77.77419
7,-2,8,77.711174
7,-1.75,8,77.97773
7,-1.5,8,78.09211
7,-1.25,8,78.85148
7,-1,8,79.48036
7,-0.75,8,79.483604
7,-0.5,8,79.35359
7,-0.25,8,79.637566
7,0,8,79.14961
7,0.25,8,77.49653
7,0.5,8,76.32803
7,0.75,8,76.04229
7,1,8,76.31431
7,1.25,8,76.115036
7,1.5,8,75.72147
7,1.75,8,75.4697
7,2,8,75.52839
7,2.25,8,76.307526
7,2.5,8,76.28286
7,2.75,8,75.9263
7,3,8,75.84863
7,-5,9,79.05127
7,-4.75,9,78.99367
7,-4.5,9,78.79491
7,-4.25,9,78.419136
7,-4,9,78.28654
7,-3.75,9,78.2909
7,-3.5,9,78.19043
7,-3.25,9,78.31571
7,-3,9,78.60018
7,-2.75,9,78.61299
7,-2.5,9,78.890526
7,-2.25,9,78.867645
7,-2,9,78.906944
7,-1.75,9,79.15365
7,-1.5,9,79.26488
7,-1.25,9,79.9663
7,-1,9,80.32169
7,-0.75,9,80.341736
7,-0.5,9,80.290825
7,-0.25,9,80.73761
7,0,9,80.52489
7,0.25,9,78.97134
7,0.5,9,78.09097
7,0.75,9,77.914505
7,1,9,77.839874
7,1.25,9,77.52216
7,1.5,9,77.12778
7,1.75,9,76.908485
7,2,9,77.03995
7,2.25,9,77.82856
7,2.5,9,77.68656
7,2.75,9,77.14545
7,3,9,76.95343
7,-5,10,81.271484
7,-4.75,10,81.14081
7,-4.5,10,80.73884
7,-4.25,10,80.34883
7,-4,10,80.1587
7,-3.75,10,80.13284
7,-3.5,10,80.16444
7,-3.25,10,80.39485
7,-3,10,80.65451
7,-2.75,10,80.71204
7,-2.5,10,80.938896
7,-2.25,10,80.92292
7,-2,10,81.04159
7,-1.75,10,81.2536
7,-1.5,10,81.55245
7,-1.25,10,82.2644
7,-1,10,82.50955
7,-0.75,10,82.96231
7,-0.5,10,83.26782
7,-0.25,10,83.681
7,0,10,83.3754
7,0.25,10,81.786446
7,0.5,10,81.44689
7,0.75,10,81.46481
7,1,10,80.97494
7,1.25,10,80.62097
7,1.5,10,80.074036
7,1.75,10,79.705284
7,2,10,79.710526
7,2.25,10,80.25872
7,2.5,10,80.15899
7,2.75,10,79.63844
7,3,10,79.43487
7,-5,11,83.53747
7,-4.75,11,83.38247
7,-4.5,11,83.063995
7,-4.25,11,82.9307
7,-4,11,82.868225
7,-3.75,11,82.81819
7,-3.5,11,82.86025
7,-3.25,11,83.152916
7,-3,11,83.33283
7,-2.75,11,83.48623
7,-2.5,11,83.624886
7,-2.25,11,83.5819
7,-2,11,83.76227
7,-1.75,11,83.90603
7,-1.5,11,84.44456
7,-1.25,11,85.17598
7,-1,11,85.41045
7,-0.75,11,86.25308
7,-0.5,11,86.8197
7,-0.25,11,87.14759
7,0,11,86.76369
7,0.25,11,85.124954
7,0.5,11,85.09618
7,0.75,11,85.47823
7,1,11,84.79517
7,1.25,11,84.46494
7,1.5,11,84.14083
7,1.75,11,83.81467
7,2,11,83.70908
7,2.25,11,84.01659
7,2.5,11,83.9939
7,2.75,11,83.46779
7,3,11,83.1715
7,-5,12,85.12783
7,-4.75,12,84.855896
7,-4.5,12,84.68896
7,-4.25,12,84.95002
7,-4,12,84.96445
7,-3.75,12,84.856575
7,-3.5,12,84.875114
7,-3.25,12,84.93105
7,-3,12,84.8958
7,-2.75,12,85.12013
7,-2.5,12,85.14078
7,-2.25,12,85.2744
7,-2,12,85.63512
7,-1.75,12,85.604546
7,-1.5,12,86.19977
7,-1.25,12,86.529495
7,-1,12,86.3293
7,-0.75,12,87.073
7,-0.5,12,87.682304
7,-0.25,12,87.95116
7,0,12,87.70456
7,0.25,12,86.68095
7,0.5,12,86.81299
7,0.75,12,86.92516
7,1,12,86.01513
7,1.25,12,85.67782
7,1.5,12,85.51699
7,1.75,12,85.18306
7,2,12,85.083725
7,2.25,12,85.22663
7,2.5,12,85.27097
7,2.75,12,84.74785
7,3,12,84.36125
6.75,-5,1,85.44562
6.75,-4.75,1,85.17311
6.75,-4.5,1,85.2419
6.75,-4.25,1,85.490746
6.75,-4,1,85.260704
6.75,-3.75,1,85.20605
6.75,-3.5,1,85.13265
6.75,-3.25,1,84.99582
6.75,-3,1,85.062836
6.75,-2.75,1,85.17398
6.75,-2.5,1,85.22992
6.75,-2.25,1,85.451485
6.75,-2,1,85.50177
6.75,-1.75,1,85.330734
6.75,-1.5,1,85.69899
6.75,-1.25,1,85.85986
6.75,-1,1,86.00449
6.75,-0.75,1,86.92648
6.75,-0.5,1,87.364265
6.75,-0.25,1,87.26466
6.75,0,1,86.89281
6.75,0.25,1,86.12548
6.75,0.5,1,85.97873
6.75,0.75,1,85.73294
6.75,1,1,85.15137
6.75,1.25,1,85.029236
6.75,1.5,1,84.76005
6.75,1.75,1,84.529594
6.75,2,1,84.50267
6.75,2.25,1,84.267395
6.75,2.5,1,84.24442
6.75,2.75,1,83.84462
6.75,3,1,83.59024
6.75,-5,2,87.63268
6.75,-4.75,2,87.39035
6.75,-4.5,2,87.35724
6.75,-4.25,2,87.54018
6.75,-4,2,87.29755
6.75,-3.75,2,87.19239
6.75,-3.5,2,87.128006
6.75,-3.25,2,87.07332
6.75,-3,2,87.24426
6.75,-2.75,2,87.44441
6.75,-2.5,2,87.59059
6.75,-2.25,2,87.80492
6.75,-2,2,87.90134
6.75,-1.75,2,87.70143
6.75,-1.5,2,87.99776
6.75,-1.25,2,88.208496
6.75,-1,2,88.29796
6.75,-0.75,2,89.06721
6.75,-0.5,2,89.32373
6.75,-0.25,2,89.46895
6.75,0,2,89.30603
6.75,0.25,2,88.1294
6.75,0.5,2,87.83821
6.75,0.75,2,87.819176
6.75,1,2,87.37909
6.75,1.25,2,87.41373
6.75,1.5,2,87.39696
6.75,1.75,2,87.42782
6.75,2,2,87.41354
6.75,2.25,2,87.13999
6.75,2.5,2,87.09082
6.75,2.75,2,86.598595
6.75,3,2,86.339
6.75,-5,3,88.10312
6.75,-4.75,3,87.90835
6.75,-4.5,3,87.76417
6.75,-4.25,3,87.80417
6.75,-4,3,87.607086
6.75,-3.75,3,87.47388
6.75,-3.5,3,87.38149
6.75,-3.25,3,87.32967
6.75,-3,3,87.542534
6.75,-2.75,3,87.79801
6.75,-2.5,3,87.94596
6.75,-2.25,3,88.132454
6.75,-2,3,88.29858
6.75,-1.75,3,88.144966
6.75,-1.5,3,88.30533
6.75,-1.25,3,88.633354
6.75,-1,3,88.80853
6.75,-0.75,3,89.61716
6.75,-0.5,3,90.14059
6.75,-0.25,3,90.44477
6.75,0,3,90.44824
6.75,0.25,3,89.148636
6.75,0.5,3,88.74805
6.75,0.75,3,88.75702
6.75,1,3,88.33322
6.75,1.25,3,88.52279
6.75,1.5,3,88.5503
6.75,1.75,3,88.60176
6.75,2,3,88.604095
6.75,2.25,3,88.434395
6.75,2.5,3,88.43175
6.75,2.75,3,87.87151
6.75,3,3,87.53855
6.75,-5,4,87.64667
6.75,-4.75,4,87.45317
6.75,-4.5,4,87.24932
6.75,-4.25,4,87.20701
6.75,-4,4,86.98018
6.75,-3.75,4,86.82191
6.75,-3.5,4,86.721375
6.75,-3.25,4,86.66982
6.75,-3,4,86.890854
6.75,-2.75,4,87.1411
6.75,-2.5,4,87.29075
6.75,-2.25,4,87.4887
6.75,-2,4,87.676216
6.75,-1.75,4,87.57976
6.75,-1.5,4,87.73489
6.75,-1.25,4,88.14643
6.75,-1,4,88.37446
6.75,-0.75,4,89.16218
6.75,-0.5,4,89.836555
6.75,-0.25,4,90.2655
6.75,0,4,90.28416
6.75,0.25,4,88.93875
6.75,0.5,4,88.43643
6.75,0.75,4,88.37304
6.75,1,4,87.898026
6.75,1.25,4,88.11538
6.75,1.5,4,88.08909
6.75,1.75,4,87.9848
6.75,2,4,87.93433
6.75,2.25,4,87.800644
6.75,2.5,4,87.74566
6.75,2.75,4,87.173744
6.75,3,4,86.81644
6.75,-5,5,84.5398
6.75,-4.75,5,84.45454
6.75,-4.5,5,84.16472
6.75,-4.25,5,84.002525
6.75,-4,5,83.87596
6.75,-3.75,5,83.778
6.75,-3.5,5,83.75075
6.75,-3.25,5,83.79989
6.75,-3,5,84.06704
6.75,-2.75,5,84.296585
6.75,-2.5,5,84.46603
6.75,-2.25,5,84.51155
6.75,-2,5,84.6631
6.75,-1.75,5,84.63977
6.75,-1.5,5,84.65557
6.75,-1.25,5,85.09309
6.75,-1,5,85.25747
6.75,-0.75,5,85.82479
6.75,-0.5,5,86.56565
6.75,-0.25,5,87.32771
6.75,0,5,87.4469
6.75,0.25,5,85.76534
6.75,0.5,5,85.054085
6.75,0.75,5,85.00373
6.75,1,5,84.5451
6.75,1.25,5,84.829544
6.75,1.5,5,84.73319
6.75,1.75,5,84.31666
6.75,2,5,84.25359
6.75,2.25,5,84.366875
6.75,2.5,5,84.27114
6.75,2.75,5,83.75788
6.75,3,5,83.40516
6.75,-5,6,79.471565
6.75,-4.75,6,79.63546
6.75,-4.5,6,79.39329
6.75,-4.25,6,78.88094
6.75,-4,6,78.80461
6.75,-3.75,6,78.81061
6.75,-3.5,6,78.770096
6.75,-3.25,6,78.86926
6.75,-3,6,79.16599
6.75,-2.75,6,79.40854
6.75,-2.5,6,79.63232
6.75,-2.25,6,79.507324
6.75,-2,6,79.63976
6.75,-1.75,6,79.76557
6.75,-1.5,6,79.62036
6.75,-1.25,6,80.08372
6.75,-1,6,80.29827
6.75,-0.75,6,80.52273
6.75,-0.5,6,81.163895
6.75,-0.25,6,82.344765
6.75,0,6,82.54358
6.75,0.25,6,80.49798
6.75,0.5,6,79.37547
6.75,0.75,6,79.169945
6.75,1,6,78.84565
6.75,1.25,6,79.121605
6.75,1.5,6,79.03589
6.75,1.75,6,78.5112
6.75,2,6,78.44726
6.75,2.25,6,78.89263
6.75,2.5,6,78.83921
6.75,2.75,6,78.44254
6.75,3,6,78.17281
6.75,-5,7,77.1714
6.75,-4.75,7,77.37082
6.75,-4.5,7,77.182106
6.75,-4.25,7,76.468895
6.75,-4,7,76.37172
6.75,-3.75,7,76.39577
6.75,-3.5,7,76.25006
6.75,-3.25,7,76.29597
6.75,-3,7,76.56265
6.75,-2.75,7,76.86802
6.75,-2.5,7,77.13091
6.75,-2.25,7,76.9564
6.75,-2,7,77.03465
6.75,-1.75,7,77.263466
6.75,-1.5,7,77.10298
6.75,-1.25,7,77.53498
6.75,-1,7,77.930466
6.75,-0.75,7,77.93359
6.75,-0.5,7,78.35757
6.75,-0.25,7,79.558266
6.75,0,7,79.65598
6.75,0.25,7,77.55857
6.75,0.5,7,76.14217
6.75,0.75,7,76.00665
6.75,1,7,75.979866
6.75,1.25,7,76.17625
6.75,1.5,7,76.06534
6.75,1.75,7,75.53267
6.75,2,7,75.478745
6.75,2.25,7,75.96077
6.75,2.5,7,75.89819
6.75,2.75,7,75.50061
6.75,3,7,75.21788
6.75,-5,8,76.98176
6.75,-4.75,8,77.19336
6.75,-4.5,8,77.01828
6.75,-4.25,8,76.418205
6.75,-4,8,76.39859
6.75,-3.75,8,76.452156
6.75,-3.5,8,76.34132
6.75,-3.25,8,76.36392
6.75,-3,8,76.59826
6.75,-2.75,8,76.909035
6.75,-2.5,8,77.19103
6.75,-2.25,8,77.081566
6.75,-2,8,77.20255
6.75,-1.75,8,77.47731
6.75,-1.5,8,77.38368
6.75,-1.25,8,77.8028
6.75,-1,8,78.205475
6.75,-0.75,8,78.219124
6.75,-0.5,8,78.55287
6.75,-0.25,8,79.50075
6.75,0,8,79.352516
6.75,0.25,8,77.238464
6.75,0.5,8,75.89733
6.75,0.75,8,75.81368
6.75,1,8,75.74565
6.75,1.25,8,75.81291
6.75,1.5,8,75.60006
6.75,1.75,8,75.039246
6.75,2,8,75.037766
6.75,2.25,8,75.470436
6.75,2.5,8,75.33364
6.75,2.75,8,74.93441
6.75,3,8,74.69258
6.75,-5,9,78.372215
6.75,-4.75,9,78.49253
6.75,-4.5,9,78.226974
6.75,-4.25,9,77.738205
6.75,-4,9,77.6129
6.75,-3.75,9,77.54594
6.75,-3.5,9,77.445786
6.75,-3.25,9,77.48617
6.75,-3,9,77.74739
6.75,-2.75,9,78.01016
6.75,-2.5,9,78.26857
6.75,-2.25,9,78.19882
6.75,-2,9,78.34026
6.75,-1.75,9,78.53738
6.75,-1.5,9,78.45165
6.75,-1.25,9,78.82136
